step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
134,0.536000,-0.00259965565,0.901087523,0.84350884,-0.400053084,0.00820989907,0.398611546,-1.0881633e-05,-4.37772496e-06,1.20779112e-06,8.80952769e-07,0.000113623144,-4.54877272e-06
135,0.540000,-0.00274997484,0.888705552,0.850888729,-0.398652434,0.0081931781,0.399186373,-1.10417222e-05,-4.40172289e-06,1.10709641e-06,9.68452468e-07,0.000115932409,-5.9343638e-06
136,0.544000,0.0163698923,0.327971041,0.0487288982,0.0580049604,-0.00439158268,0.00110304542,-1.12299404e-05,-4.43721956e-06,9.85799147e-07,1.06486436e-06,0.00011822566,-7.31213277e-06
137,0.548000,0.0345526673,0.1556817,-0.0167521201,0.00295262411,-0.004047364,0.00111756288,-1.13987935e-05,-4.46932972e-06,8.9057346e-07,1.15330852e-06,0.000120566037,-8.71714747e-06
138,0.552000,0.0450923927,0.0242416933,-0.056255769,0.00314561464,-0.00410679542,0.00112018362,-1.15903549e-05,-4.52758377e-06,7.86762826e-07,1.24309997e-06,0.000122872589,-1.01000933e-05
139,0.556000,0.051050093,-0.0292399488,-0.0375823937,-0.000322084874,-0.00140578998,-0.00116301142,-1.17683667e-05,-4.54975907e-06,6.93359425e-07,1.32062212e-06,0.000125164835,-1.14779095e-05
140,0.560000,0.052772779,-0.0704401061,-0.031205114,0.000481547788,-0.00167927542,-0.00116537325,-1.19506567e-05,-4.60747196e-06,5.83913788e-07,1.4126565e-06,0.000127463572,-1.28567863e-05
141,0.564000,0.0538996533,-0.0993178636,-0.0237017032,0.000991135836,-0.00186222768,-0.00116682239,-1.21444864e-05,-4.64299592e-06,4.65242124e-07,1.49647997e-06,0.000129736858,-1.42231602e-05
142,0.568000,0.0547580719,-0.120097533,-0.017203236,0.00137489475,-0.00200060359,-0.00116800144,-1.23291338e-05,-4.65837365e-06,3.75685545e-07,1.58503371e-06,0.00013199696,-1.5581285e-05
143,0.572000,0.055532366,-0.134998649,-0.0118872188,0.0016584415,-0.00210246164,-0.00116893463,-1.2507724e-05,-4.715253e-06,2.77162144e-07,1.66559539e-06,0.000134270158,-1.69444302e-05
144,0.576000,0.0562924072,-0.145533457,-0.00766340643,0.00186590292,-0.00217602053,-0.00116963685,-1.26695559e-05,-4.7558724e-06,1.77711399e-07,1.75321884e-06,0.000136535658,-1.8302926e-05
145,0.580000,0.0570467785,-0.153054714,-0.00495163724,0.0019699093,-0.00221239589,-0.00117007643,-1.28784013e-05,-4.79420214e-06,7.85803422e-08,1.83770715e-06,0.000138771502,-1.96486053e-05
146,0.584000,0.0578248091,-0.158380121,-0.00397030264,0.00196750835,-0.0022079437,-0.00117018819,-1.30473263e-05,-4.80069866e-06,-1.19084689e-08,1.92437051e-06,0.00014104275,-2.10132039e-05
147,0.588000,0.0586307831,-0.161526918,-0.00344879925,0.00195560604,-0.00219890312,-0.00117029063,-1.32146633e-05,-4.87172792e-06,-1.06309699e-07,2.01090279e-06,0.000143279089,-2.23541319e-05
148,0.592000,0.0594304837,-0.163011014,-0.00317212939,0.0019428581,-0.0021889247,-0.00117037632,-1.33985377e-05,-4.87863463e-06,-1.90467858e-07,2.09870836e-06,0.000145519007,-2.36980541e-05
149,0.596000,0.0602033623,-0.163250163,-0.00304025412,0.0019275602,-0.00217771716,-0.00117042102,-1.35839982e-05,-4.95475024e-06,-2.95690825e-07,2.17822048e-06,0.00014774091,-2.50321191e-05
150,0.600000,0.0609473661,-0.16257149,-0.00299342908,0.0019106064,-0.00216582976,-0.00117048621,-1.37640827e-05,-4.9886321e-06,-3.9932354e-07,2.27009264e-06,0.000149991654,-2.63843776e-05
151,0.604000,-0.00363287679,-0.432585001,-0.796307921,1.02184892,0.000837209285,-6.55502081e-05,-1.39501108e-05,-5.0256258e-06,-4.88172191e-07,2.34568756e-06,0.000152206761,-2.77175895e-05
152,0.608000,-0.0208179653,-0.292022675,-0.787997901,1.04927826,0.000570219243,0.0011636354,-1.41367582e-05,-5.06543893e-06,-5.94959943e-07,2.43799786e-06,0.000154453781,-2.90647549e-05
153,0.612000,-0.0297567826,-0.14387235,-0.764665484,1.05337441,0.000588131486,0.00116403401,-1.43138041e-05,-5.10467362e-06,-6.68604571e-07,2.5181555e-06,0.000156670605,-3.0396197e-05
154,0.616000,-0.0352900065,-0.0298362002,-0.757230043,1.04363084,0.000778436312,0.00116476789,-1.44901733e-05,-5.1431025e-06,-7.48627031e-07,2.60117122e-06,0.000158854673,-3.17075937e-05
155,0.620000,-0.0385391749,0.0426939018,-0.776202798,1.04566884,0.000909780851,0.00116495416,-1.46801103e-05,-5.18624211e-06,-8.36744448e-07,2.68578765e-06,0.000161018805,-3.3010223e-05
156,0.624000,-0.03994333,0.0524290167,-0.863701344,1.12083459,0.00128084002,0.00116731972,-1.4867157e-05,-5.22576011e-06,-9.33674414e-07,2.76189166e-06,0.000163192584,-3.43142674e-05
157,0.628000,-0.0412649699,0.0736592263,-0.893437326,1.12892985,0.00131461979,0.00116807967,-1.50379501e-05,-5.26011445e-06,-1.03410184e-06,2.84379553e-06,0.000165366786,-3.56199344e-05
158,0.632000,-0.042375125,0.0960175246,-0.906630576,1.1264745,0.00127932953,0.00116796792,-1.52058647e-05,-5.30332545e-06,-1.11564668e-06,2.92945651e-06,0.000167592021,-3.69559821e-05
159,0.636000,-0.043425791,0.114735015,-0.916460752,1.12467122,0.00125116401,0.00116788596,-1.54095578e-05,-5.34161154e-06,-1.19821516e-06,3.0069607e-06,0.000169717227,-3.82372891e-05
160,0.640000,-0.0443448462,0.13030526,-0.923918843,1.12347829,0.00124261132,0.00116800144,-1.55785419e-05,-5.3815711e-06,-1.29468617e-06,3.09437587e-06,0.000171908352,-3.95507523e-05
161,0.644000,-0.0451406911,0.143223003,-0.92964071,1.12259769,0.00123882247,0.00116819516,-1.57652594e-05,-5.40542351e-06,-1.36021606e-06,3.1788577e-06,0.000174084227,-4.08566666e-05
162,0.648000,-0.0458284281,0.153986469,-0.934038043,1.12194872,0.00124134379,0.0011684671,-1.59486408e-05,-5.46421097e-06,-1.45055753e-06,3.2576279e-06,0.000176244823,-4.21546683e-05
163,0.652000,-0.0464528017,0.162955076,-0.937533438,1.12145805,0.00124857435,0.00116879493,-1.61238422e-05,-5.50132972e-06,-1.53389249e-06,3.33440335e-06,0.000178387971,-4.34425128e-05
164,0.656000,-0.0470351279,0.170495093,-0.940328121,1.12105465,0.00125673029,0.00116913393,-1.63303666e-05,-5.54023882e-06,-1.61884327e-06,3.42177168e-06,0.000180561823,-4.47516941e-05
165,0.660000,-0.0475876629,0.176902726,-0.942576945,1.12072074,0.00126588985,0.00116951391,-1.64894354e-05,-5.58470992e-06,-1.7113764e-06,3.5089829e-06,0.00018272661,-4.60483388e-05
166,0.664000,-0.0137146525,-0.170523584,-1.91592813,2.69365311,-0.00226893276,-0.00117871724,-1.66863065e-05,-5.62520654e-06,-1.77787081e-06,3.5857056e-06,0.00018485052,-4.73239561e-05
167,0.668000,-0.0072998195,0.00421478599,-1.84894395,2.71518469,-0.00154575892,-0.00119502842,-1.68731149e-05,-5.6782601e-06,-1.86204454e-06,3.66619588e-06,0.000186923629,-4.85736928e-05
168,0.672000,-0.00443105819,0.0847719908,-1.90440381,2.81581569,-0.000639599748,-0.00119132549,-1.70254134e-05,-5.70788188e-06,-1.93950723e-06,3.74236561e-06,0.000189075436,-4.98639492e-05
169,0.676000,-0.0038068979,0.194367439,-1.89064872,2.82505941,-0.00282599311,0.00116808061,-1.72218461e-05,-5.74291198e-06,-2.00917157e-06,3.81785912e-06,0.000191138563,-5.1104289e-05
170,0.680000,-0.00330727408,0.304004848,-1.87632072,2.83161187,-0.00258982601,0.00117153884,-1.74131746e-05,-5.78789331e-06,-2.10342796e-06,3.90350942e-06,0.000193259038,-5.23791823e-05
171,0.684000,-0.00306423474,0.414834589,-1.85926759,2.8339119,-0.00266656908,0.00117204012,-1.75834157e-05,-5.82058146e-06,-2.19615549e-06,3.97871554e-06,0.000195391447,-5.36610496e-05
172,0.688000,-0.00286051398,0.510253429,-1.84262168,2.8194108,-0.00284462236,0.00117170473,-1.77606307e-05,-5.86225269e-06,-2.25474264e-06,4.05993887e-06,0.000197513931,-5.49321776e-05
173,0.692000,-0.00279807206,0.564736605,-1.8590225,2.81911683,-0.00279723341,0.00117314432,-1.79498165e-05,-5.90486525e-06,-2.33045057e-06,4.13580437e-06,0.000199608272,-5.61940906e-05
174,0.696000,-0.00275798794,0.603904426,-1.8753227,2.81704164,-0.00279991841,0.0011759419,-1.81309515e-05,-5.94735047e-06,-2.41383714e-06,4.21527693e-06,0.000201699208,-5.74492296e-05
175,0.700000,-0.00276850211,0.633175731,-1.88928449,2.81449127,-0.00282455608,0.00117878232,-1.83185402e-05,-5.98307361e-06,-2.49542154e-06,4.29076181e-06,0.000203771735,-5.86954993e-05
176,0.704000,-0.0028077499,0.655396879,-1.90082264,2.81188512,-0.00285737007,0.00118160993,-1.84853907e-05,-6.04050047e-06,-2.56806015e-06,4.37108611e-06,0.000205846954,-5.99405939e-05
177,0.708000,-0.00285875564,0.672430098,-1.91020763,2.80940127,-0.00289166905,0.0011844472,-1.86870056e-05,-6.06616413e-06,-2.64620894e-06,4.44553052e-06,0.000207934834,-6.12004951e-05
178,0.712000,-0.00290288264,0.685555577,-1.91786408,2.80713844,-0.00291980943,0.00118726061,-1.88708236e-05,-6.09184235e-06,-2.71182216e-06,4.52598215e-06,0.00020999588,-6.24359818e-05
179,0.716000,-0.00294544548,0.695755124,-1.92403376,2.80509758,-0.00294321799,0.00119001931,-1.90529972e-05,-6.13062457e-06,-2.79559845e-06,4.60186857e-06,0.000212038605,-6.36636687e-05
180,0.720000,-0.00298941461,0.703762829,-1.9288373,2.8032279,-0.00296744052,0.00119269569,-1.92179014e-05,-6.17270143e-06,-2.87844773e-06,4.68113103e-06,0.000214083688,-6.48934802e-05
181,0.724000,0.000534613268,1.48850584,-0.000268566422,-0.00112450588,-0.000269264914,0.00121740997,-1.94089043e-05,-6.20991977e-06,-2.93837365e-06,4.75905199e-06,0.000216128596,-6.6122775e-05
182,0.728000,0.000992811169,1.32331669,-0.0475687534,1.3047189e-05,-0.00105195027,0.00116453995,-1.95864232e-05,-6.26381552e-06,-3.00750025e-06,4.82991209e-06,0.000218172776,-6.73508475e-05
183,0.732000,0.000116590658,1.1679728,-0.0793374032,-0.00156320492,0.00102815847,-0.00117064873,-1.97686095e-05,-6.30826844e-06,-3.09543111e-06,4.91090077e-06,0.000220197238,-6.85693376e-05
184,0.736000,-0.000156377559,1.02043951,-0.0984371752,-0.00111955032,0.00100042438,-0.00117183104,-1.99381193e-05,-6.34636035e-06,-3.17591389e-06,4.98285726e-06,0.000222288872,-6.98252115e-05
185,0.740000,-0.000235796164,0.879167497,-0.106249511,-0.000978896394,0.000918627717,-0.0012016017,-2.01112398e-05,-6.38254778e-06,-3.23247173e-06,5.06712331e-06,0.000224287709,-7.10244058e-05
186,0.744000,-0.0109108239,0.00449985405,-0.00891088508,-0.0102678835,-0.0179353058,-0.0167218577,-2.03025029e-05,-6.43080875e-06,-3.29721934e-06,5.14111662e-06,0.000226328688,-7.22533878e-05
187,0.748000,-0.000888080453,-0.0234150328,-0.0184110478,-0.000608725473,0.00139543833,-0.00109733175,-2.04804201e-05,-6.47259503e-06,-3.34891502e-06,5.215089e-06,0.000228380202,-7.34842179e-05
188,0.752000,-0.000713392626,-0.03792689,-0.0157434735,-0.000624315813,0.00120388856,-0.00114602735,-2.06805798e-05,-6.49907906e-06,-3.4379982e-06,5.28514693e-06,0.00023032265,-7.46564838e-05
189,0.756000,-0.000703832018,-0.0477185957,-0.0128105991,-0.000573585276,0.00117020123,-0.00114595285,-2.08553811e-05,-6.55048734e-06,-3.52488678e-06,5.36567632e-06,0.000232378312,-7.5889584e-05
190,0.760000,-0.000657651806,-0.0545171909,-0.0105994493,-0.000602660701,0.00115580671,-0.0011459766,-2.10377511e-05,-6.58708041e-06,-3.59086926e-06,5.43888109e-06,0.000234339532,-7.7068049e-05
191,0.764000,-0.000652129122,-0.0592501909,-0.00912965275,-0.000581708737,0.00114122569,-0.00114612747,-2.12198265e-05,-6.61651211e-06,-3.64035782e-06,5.51228686e-06,0.00023635017,-7.82766729e-05
192,0.768000,-0.00064756372,-0.0623944066,-0.00819754042,-0.000577858184,0.00113617582,-0.00114621362,-2.13858602e-05,-6.66083815e-06,-3.70670523e-06,5.59286673e-06,0.000238356195,-7.94826992e-05
193,0.772000,-0.000642366183,-0.0642846525,-0.00750740478,-0.000580685213,0.00113425544,-0.00114626251,-2.15604432e-05,-6.68044186e-06,-3.77215406e-06,5.65899063e-06,0.000240285415,-8.06425378e-05
194,0.776000,-0.000637200312,-0.0652608871,-0.00697940821,-0.000587054994,0.00113424822,-0.00114628673,-2.17400193e-05,-6.74082366e-06,-3.84909345e-06,5.74049136e-06,0.000242293609,-8.18502522e-05
195,0.780000,-0.000631941017,-0.0655748323,-0.00656026974,-0.00059615029,0.0011355984,-0.00114628533,-2.19119956e-05,-6.78083961e-06,-3.91407093e-06,5.81118229e-06,0.000244276715,-8.30378776e-05
196,0.784000,-0.00403461792,-0.0398503095,-0.116040841,0.184426352,-0.00275647501,0.00113308476,-2.20932507e-05,-6.82376503e-06,-3.97045642e-06,5.88300099e-06,0.000246240204,-8.42225054e-05
197,0.788000,-0.00350240828,0.0120574348,-0.119864643,0.185575113,-0.00251620566,0.00113527314,-2.22840226e-05,-6.8788072e-06,-4.02019305e-06,5.95452138e-06,0.00024816682,-8.53807724e-05
198,0.792000,-0.00337574072,0.044624839,-0.12811473,0.182146609,-0.00249869423,0.00113541866,-2.24424039e-05,-6.90876323e-06,-4.09926361e-06,6.03225453e-06,0.000250195677,-8.65971961e-05
199,0.796000,-0.0029501731,0.0446125008,-0.171010345,0.216958433,-0.00233469531,0.00113681518,-2.26489483e-05,-6.95704784e-06,-4.1675853e-06,6.10131292e-06,0.000252096215,-8.77424536e-05
200,0.800000,-0.00278675975,0.044580251,-0.194511324,0.228530556,-0.00230897311,0.00113732368,-2.27206201e-05,-6.94339633e-06,-4.21575669e-06,6.12959138e-06,0.000252656988,-8.81738233e-05
201,0.804000,0.00308990083,-0.0501519479,-0.111211315,0.142545775,-0.0323499516,0.00249330606,-2.27320543e-05,-6.90231809e-06,-4.25290136e-06,6.10518191e-06,0.000252037571,-8.79762592e-05
202,0.808000,0.00272696489,-0.0559961684,-0.117037855,0.14222537,-0.0263894275,0.00446427055,-2.27787641e-05,-6.85469695e-06,-4.26966562e-06,6.08412483e-06,0.00025125625,-8.76848571e-05
203,0.812000,0.00277941441,-0.0550038218,-0.11373242,0.138899207,-0.0265569501,0.00536007993,-2.27996861e-05,-6.81600613e-06,-4.29438387e-06,6.06301728e-06,0.000250582321,-8.7453569e-05
204,0.816000,0.00243952847,-0.0535872877,-0.111100718,0.135746464,-0.0280187503,0.00536620896,-2.2807988e-05,-6.77594062e-06,-4.32554498e-06,6.04465777e-06,0.000249884702,-8.72061573e-05
205,0.820000,-0.0073015322,-0.0830878466,-0.143141672,0.0594438687,0.00843060017,-0.00678510405,-2.28479694e-05,-6.73557633e-06,-4.35646507e-06,6.02153068e-06,0.000249257573,-8.70011208e-05
206,0.824000,-0.00445927726,-0.0904206634,-0.148724139,0.0937516093,-0.00217432156,-0.00494978158,-2.28657736e-05,-6.69867677e-06,-4.38228062e-06,6.00150815e-06,0.000248633878,-8.67956478e-05
207,0.828000,-0.00425391272,-0.0882824063,-0.145224631,0.092436783,-0.00187303498,-0.00509129418,-2.28830359e-05,-6.65764082e-06,-4.41316206e-06,5.98359884e-06,0.00024796449,-8.65628099e-05
208,0.832000,-0.00425208174,-0.0869509876,-0.142813563,0.090837352,-0.00311317295,-0.00390400621,-2.29038724e-05,-6.61602144e-06,-4.44667512e-06,5.95786696e-06,0.000247316755,-8.63409514e-05
209,0.836000,-0.00421203859,-0.0859050825,-0.14102152,0.0897141993,-0.0031412784,-0.00372191542,-2.29320394e-05,-6.57571854e-06,-4.48206447e-06,5.93886125e-06,0.000246683427,-8.61326407e-05
210,0.840000,-0.00419954397,-0.0844440311,-0.138642848,0.0876740143,-0.00444750302,-0.00250513991,-2.29636826e-05,-6.53190591e-06,-4.51727465e-06,5.9219592e-06,0.000245973584,-8.58787535e-05
211,0.844000,-0.00218760758,-0.0440184176,-0.0728193745,0.0484988317,-0.00254564919,-0.000601155974,-2.29814759e-05,-6.49272215e-06,-4.5619995e-06,5.90584477e-06,0.000245374889,-8.56864353e-05
212,0.848000,-0.00216271565,-0.0436017066,-0.0724813938,0.0504036695,-0.00411825906,0.000634392956,-2.29759062e-05,-6.43731346e-06,-4.57068836e-06,5.88349576e-06,0.000244770752,-8.54854807e-05
213,0.852000,-0.00177380675,-0.0438239239,-0.0748889893,0.0575458184,-0.00442611892,0.00401292881,-2.29902871e-05,-6.41774386e-06,-4.59703642e-06,5.85751513e-06,0.000244045179,-8.52207813e-05
214,0.856000,-0.0016888933,-0.0420076102,-0.0709644109,0.0520651378,-0.002482065,0.00134914671,-2.30183323e-05,-6.35862125e-06,-4.62086609e-06,5.84000327e-06,0.00024331671,-8.49556163e-05
215,0.860000,-0.00142732426,-0.0401383042,-0.0657949671,0.0441695303,0.000741597265,-0.000749039347,-2.30271507e-05,-6.33890613e-06,-4.6442442e-06,5.82074063e-06,0.000242706228,-8.47552437e-05
216,0.864000,-0.00164152053,-0.0392729491,-0.0641612262,0.0431719981,-0.00178237632,0.00126151484,-2.30293444e-05,-6.30154136e-06,-4.6781638e-06,5.80047026e-06,0.000242022797,-8.45079412e-05
217,0.868000,-0.00143190043,-0.0390299484,-0.0636416003,0.0433844179,-0.00120660476,0.00098267477,-2.30399528e-05,-6.2620511e-06,-4.71223302e-06,5.78575282e-06,0.000241373345,-8.42818627e-05
218,0.872000,-0.00126503932,-0.0377428718,-0.0588072687,0.0353095829,0.00198827311,-0.000881153625,-2.30550759e-05,-6.22071366e-06,-4.74063609e-06,5.76055891e-06,0.000240703477,-8.40454304e-05
219,0.876000,-0.00120181008,-0.0368934125,-0.0576468967,0.0348300189,0.00168288033,-0.00059071742,-2.30513797e-05,-6.18626837e-06,-4.76740979e-06,5.73976786e-06,0.000240078734,-8.38336273e-05
220,0.880000,-0.00135364488,-0.0358710885,-0.0559970401,0.0335587375,0.000108166598,0.000733267516,-2.30664336e-05,-6.15258068e-06,-4.77364574e-06,5.72345925e-06,0.000239440895,-8.36130057e-05
221,0.884000,-0.00127470098,-0.0347933471,-0.0546371005,0.0324588344,0.00197368115,-0.000712579116,-2.30689802e-05,-6.10027746e-06,-4.79307528e-06,5.70402062e-06,0.000238799621,-8.33888989e-05
222,0.888000,-0.00127207476,-0.0347315967,-0.0543782525,0.0326217711,0.00153346825,-0.000228618039,-2.3061204e-05,-6.06982894e-06,-4.82745054e-06,5.69319218e-06,0.000238229448,-8.32051446e-05
223,0.892000,-0.00130394823,-0.0335553363,-0.0524755828,0.0313347615,0.000630168244,0.000674772542,-2.30754758e-05,-6.02677437e-06,-4.8599768e-06,5.67148982e-06,0.00023756249,-8.29712517e-05
224,0.896000,-0.0013217855,-0.0332594588,-0.0521429069,0.0316030905,8.44988972e-05,0.00112431427,-2.30650894e-05,-5.99103896e-06,-4.88534533e-06,5.6491117e-06,0.000236926746,-8.27496697e-05
225,0.900000,-0.00127730402,-0.0327057168,-0.0512327403,0.0311790034,0.000808993354,0.000627466012,-2.30756214e-05,-5.95155052e-06,-4.90058119e-06,5.63133199e-06,0.000236272899,-8.25195821e-05
226,0.904000,-0.00262198783,-0.0374593586,-0.0675490201,0.0234580524,0.0132417884,-0.0113758817,-2.30850146e-05,-5.93476125e-06,-4.92530671e-06,5.61497654e-06,0.000235637475,-8.22993024e-05
227,0.908000,-0.00305349287,-0.0401803404,-0.0741231292,0.0156782623,0.0211122222,-0.0170491207,-2.30831956e-05,-5.88267494e-06,-4.96272514e-06,5.59503587e-06,0.000234983396,-8.20680652e-05
228,0.912000,-0.00346553186,-0.0418921858,-0.0779878795,0.0147580635,0.0224979073,-0.0176784657,-2.30700043e-05,-5.84754616e-06,-4.98120789e-06,5.58259217e-06,0.000234405627,-8.18780609e-05
229,0.916000,-0.00344145345,-0.0428042263,-0.080336228,0.0155691355,0.0252734385,-0.0194304157,-2.30775004e-05,-5.80892083e-06,-4.99081943e-06,5.55446331e-06,0.000233708983,-8.16253378e-05
230,0.920000,-0.00367025705,-0.042715665,-0.0805805922,0.0165050458,0.0239635855,-0.0184865259,-2.3066832e-05,-5.77959281e-06,-5.00491387e-06,5.54249345e-06,0.000233063329,-8.13922525e-05
231,0.924000,-0.00358145824,-0.0411344953,-0.0778623223,0.0122964755,0.0246792473,-0.0198409557,-2.30578844e-05,-5.74305159e-06,-5.04424042e-06,5.522626e-06,0.00023239624,-8.11509672e-05
232,0.928000,-0.00360525446,-0.0410615429,-0.0778994262,0.0149232317,0.0231338628,-0.0178735945,-2.30468959e-05,-5.70578504e-06,-5.07678533e-06,5.50348841e-06,0.000231761078,-8.09241028e-05
233,0.932000,-0.00345124188,-0.0402880535,-0.0764802769,0.0122334938,0.0254774485,-0.0192688033,-2.30348614e-05,-5.66923973e-06,-5.09419397e-06,5.47884201e-06,0.000231133672,-8.07033211e-05
234,0.936000,-0.00419018138,-0.0415687859,-0.0788504183,0.0196844768,0.0171284154,-0.0145423375,-2.30448841e-05,-5.63965887e-06,-5.10537302e-06,5.46590218e-06,0.00023052156,-8.04919036e-05
235,0.940000,-0.00335662114,-0.0389376767,-0.0736643523,0.0108058378,0.0247379318,-0.0197531674,-2.30315381e-05,-5.60662238e-06,-5.12817405e-06,5.44886234e-06,0.000229920013,-8.02853101e-05
236,0.944000,-0.00345589593,-0.0384951979,-0.0729056597,0.0120506417,0.0232228264,-0.0181919709,-2.30020596e-05,-5.57354178e-06,-5.15676811e-06,5.43455144e-06,0.000229353565,-8.0097212e-05
237,0.948000,-0.00334997545,-0.0375860557,-0.0713459328,0.0114648342,0.0234396867,-0.0176978856,-2.30023979e-05,-5.55403221e-06,-5.17434e-06,5.41432701e-06,0.000228680918,-7.98513793e-05
238,0.952000,-0.00357987662,-0.0378785655,-0.0718975812,0.0151805803,0.0200635381,-0.0156165715,-2.30102887e-05,-5.50801178e-06,-5.1809393e-06,5.39754228e-06,0.000228062621,-7.96346212e-05
239,0.956000,-0.00333608245,-0.0365608819,-0.0690292567,0.0109274816,0.0218516979,-0.0175706614,-2.29758371e-05,-5.47407944e-06,-5.21890979e-06,5.38096401e-06,0.00022748881,-7.94405205e-05
240,0.960000,-0.00316759059,-0.0354145691,-0.0674652979,0.0104871448,0.0226404257,-0.0176735427,-2.29510824e-05,-5.44237446e-06,-5.24432926e-06,5.3635722e-06,0.000226889766,-7.92352803e-05
241,0.964000,-0.00474850275,-0.0373410806,-0.0743472949,0.00175634585,0.015915323,-0.0133447032,-2.29562302e-05,-5.40567271e-06,-5.26382337e-06,5.34678838e-06,0.000226190794,-7.89722544e-05
242,0.968000,-0.00476714177,-0.0392862335,-0.079806298,-0.0045642457,0.020895429,-0.0121305771,-2.29338912e-05,-5.37244887e-06,-5.27787688e-06,5.33065167e-06,0.000225556942,-7.87443569e-05
243,0.972000,-0.0046241167,-0.0410937443,-0.0844855905,-0.00739872083,0.0263090245,-0.0134125166,-2.29302113e-05,-5.3545391e-06,-5.29251474e-06,5.30674197e-06,0.000224919102,-7.85193697e-05
244,0.976000,-0.00466781948,-0.0417413674,-0.08667247,-0.00966151059,0.0304550659,-0.0146301351,-2.29042234e-05,-5.32730519e-06,-5.31168098e-06,5.29559838e-06,0.000224324554,-7.83098585e-05
245,0.980000,-0.00503553636,-0.0422370993,-0.0882089734,-0.010666972,0.0340107046,-0.0168316364,-2.28792032e-05,-5.31041587e-06,-5.31739443e-06,5.27637849e-06,0.000223668627,-7.80689297e-05
246,0.984000,-0.0101648411,-0.056728743,-0.103735089,0.028317403,-0.00674021244,-0.0113548823,-2.28727476e-05,-5.2512064e-06,-5.34658147e-06,5.2510909e-06,0.000223032548,-7.78403555e-05
247,0.988000,-0.00281642191,-0.0333042182,-0.0590213239,0.0211400092,-0.0013523614,0.00242730416,-2.28520003e-05,-5.21618313e-06,-5.38055156e-06,5.24128927e-06,0.000222492337,-7.76621455e-05
